ACCESS_FISH_ID,error correction,TRIP_ID,START_DATE,RIVER_CODE,GEAR_CODE,SPECIES_CODE,TOTAL_LENGTH,PITTAG,DATASHEET_SAMPLE_ID,WEIGHT,STATION_ID,START_RM,SAMPLE_NOTES,BH notes,SEX_CODE,SEX_COND_CODE,SEX_CHAR_CODE,DISPOSITION_CODE
196681,,BAC20171102,02/01/2018,BAC,BPBN2,FMS,93,,129,6,1,,,,U,I,N,RA
196682,,BAC20171102,02/01/2018,BAC,BPBN2,FMS,78,,129,4,1,,,,U,I,N,RA
196683,,BAC20171102,02/01/2018,BAC,BPBN2,FMS,66,,129,2,1,,,,U,I,N,RA
196684,,BAC20171102,02/01/2018,BAC,BPBN2,FMS,79,,129,4,1,,,,U,I,N,RA
196685,,BAC20171102,02/01/2018,BAC,BPBN2,FMS,86,,129,6,1,,,,U,I,N,RA
196686,,BAC20171102,02/01/2018,BAC,BPBN2,FMS,85,,129,5,1,,,,U,I,N,RA
194935,,BAC20171102,02/01/2018,BAC,BPBN2,FMS,75,,129,3,1,,,,U,I,N,RA
194936,,BAC20171102,02/01/2018,BAC,BPBN2,FMS,100,,129,8,1,,,,U,I,N,RA
194937,,BAC20171102,02/01/2018,BAC,BPBN2,FMS,71,,129,3,1,,,,U,I,N,RA
194939,,BAC20171102,02/01/2018,BAC,BPBN2,FMS,95,,129,8,1,,,,U,I,N,RA
197050,,BAC20171102,02/01/2018,BAC,BPBN2,FMS,81,,129,5,1,,,,U,I,N,RA
197051,,BAC20171102,02/01/2018,BAC,BPBN2,FMS,78,,129,4,1,,,,U,I,N,RA
197052,,BAC20171102,02/01/2018,BAC,BPBN2,FMS,93,,129,7,1,,,,U,I,N,RA
197053,,BAC20171102,02/01/2018,BAC,BPBN2,FMS,94,,129,8,1,,,,U,I,N,RA
197054,,BAC20171102,02/01/2018,BAC,BPBN2,FMS,91,,129,7,1,,,,U,I,N,RA
197055,,BAC20171102,02/01/2018,BAC,BPBN2,FMS,156,,129,27,1,,,,U,I,N,RA
197056,,BAC20171102,02/01/2018,BAC,BPBN2,FMS,85,,129,6,1,,,,U,I,N,RA
197057,,BAC20171102,02/01/2018,BAC,BPBN2,FMS,66,,129,2,1,,,,U,I,N,RA
197058,,BAC20171102,02/01/2018,BAC,BPBN2,FMS,84,,129,4,1,,,,U,I,N,RA
197334,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,94,,130,7,1,,,,U,I,N,RA
197335,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,100,,130,8,1,,,,U,I,N,RA
197336,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,85,,130,7,1,,,,U,I,N,RA
197337,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,92,,130,6,1,,,,U,I,N,RA
197339,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,83,,130,5,1,,,,U,I,N,RA
197340,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,84,,130,6,1,,,,U,I,N,RA
197341,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,81,,130,6,1,,,,U,I,N,RA
197342,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,99,,130,7,1,,,,U,I,N,RA
197343,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,92,,130,6,1,,,,U,I,N,RA
197346,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,89,,130,7,1,,,,U,I,N,RA
197347,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,84,,130,6,1,,,,U,I,N,RA
197348,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,84,,130,5,1,,,,U,I,N,RA
197351,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,83,,130,4,1,,,,U,I,N,RA
197352,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,84,,130,4,1,,,,U,I,N,RA
197353,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,79,,130,4,1,,,,U,I,N,RA
197354,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,72,,130,3,1,,,,U,I,N,RA
197356,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,70,,130,3,1,,,,U,I,N,RA
197357,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,76,,130,4,1,,,,U,I,N,RA
197914,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,101,,130,10,1,,,,U,I,N,RA
197915,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,81,,130,5,1,,,,U,I,N,RA
197917,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,147,,130,23,1,,,,U,I,N,RA
197919,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,96,,130,8,1,,,,U,I,N,RA
197920,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,85,,130,7,1,,,,U,I,N,RA
197921,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,76,,130,4,1,,,,U,I,N,RA
197922,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,91,,130,7,1,,,,U,I,N,RA
197923,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,85,,130,7,1,,,,U,I,N,RA
197924,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,65,,130,3,1,,,,U,I,N,RA
197925,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,101,,130,8,1,,,,U,I,N,RA
197926,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,94,,130,7,1,,,,U,I,N,RA
197928,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,95,,130,8,1,,,,U,I,N,RA
197929,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,90,,130,6,1,,,,U,I,N,RA
197930,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,55,,130,2,1,,,,U,I,N,RA
197931,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,78,,130,4,1,,,,U,I,N,RA
198378,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,81,,130,5,1,,,,U,I,N,RA
198380,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,88,,130,6,1,,,,U,I,N,RA
198620,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,98,,131,5,1,,,,U,I,N,RA
198621,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,122,,131,15,1,,,,U,I,N,RA
198622,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,88,,131,5,1,,,,U,I,N,RA
198623,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,84,,131,7,1,,,,U,I,N,RA
198624,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,75,,131,3,1,,,,U,I,N,RA
198625,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,78,,131,4,1,,,,U,I,N,RA
198626,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,103,,131,10,1,,,,U,I,N,RA
198627,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,97,,131,8,1,,,,U,I,N,RA
198628,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,97,,131,8,1,,,,U,I,N,RA
198629,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,87,,131,5,1,,,,U,I,N,RA
198630,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,104,,131,9,1,,,,U,I,N,RA
198631,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,110,,131,12,1,,,,U,I,N,RA
198632,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,66,,131,2,1,,,,U,I,N,RA
198633,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,84,,131,6,1,,,,U,I,N,RA
198634,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,85,,131,5,1,,,,U,I,N,RA
198635,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,68,,131,2,1,,,,U,I,N,RA
198636,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,73,,131,3,1,,,,U,I,N,RA
198637,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,91,,131,6,1,,,,U,I,N,RA
198639,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,87,,131,5,1,,,,U,I,N,RA
198640,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,75,,131,4,1,,,,U,I,N,RA
198641,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,84,,131,5,1,,,,U,I,N,RA
198643,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,73,,131,4,1,,,,U,I,N,RA
198645,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,74,,131,3,1,,,,U,I,N,RA
199305,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,84,,131,4,1,,,,U,I,N,RA
199307,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,80,,131,5,1,,,,U,I,N,RA
199308,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,74,,131,4,1,,,,U,I,N,RA
199309,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,84,,131,5,1,,,,U,I,N,RA
199310,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,87,,131,7,1,,,,U,I,N,RA
199311,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,77,,131,5,1,,,,U,I,N,RA
199312,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,82,,131,5,1,,,,U,I,N,RA
199313,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,62,,131,3,1,,,,U,I,N,RA
199314,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,80,,131,6,1,,,,U,I,N,RA
199755,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,77,,131,5,1,,,,U,I,N,RA
199758,,BAC20171102,02/02/2018,BAC,BPBN2,FMS,61,,131,3,1,,,,U,I,N,RA
200118,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,84,,132,5,1,,,,U,I,N,RA
200119,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,72,,132,1,1,,,,U,I,N,RA
200120,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,99,,132,8,1,,,,U,I,N,RA
200122,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,94,,132,6,1,,,,U,I,N,RA
200123,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,78,,132,3,1,,,,U,I,N,RA
200124,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,92,,132,7,1,,,,U,I,N,RA
200125,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,84,,132,3,1,,,,U,I,N,RA
200126,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,85,,132,6,1,,,,U,I,N,RA
200127,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,98,,132,9,1,,,,U,I,N,RA
200128,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,95,,132,5,1,,,,U,I,N,RA
200129,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,92,,132,6,1,,,,U,I,N,RA
200130,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,78,,132,2,1,,,,U,I,N,RA
200131,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,86,,132,4,1,,,,U,I,N,RA
200132,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,82,,132,5,1,,,,U,I,N,RA
200133,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,98,,132,8,1,,,,U,I,N,RA
200134,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,72,,132,5,1,,,,U,I,N,RA
200135,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,70,,132,1,1,,,,U,I,N,RA
200136,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,87,,132,6,1,,,,U,I,N,RA
200137,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,82,,132,4,1,,,,U,I,N,RA
200138,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,78,,132,4,1,,,,U,I,N,RA
200139,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,97,,132,8,1,,,,U,I,N,RA
200140,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,76,,132,2,1,,,,U,I,N,RA
201285,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,70,,132,3,1,,,,U,I,N,RA
201286,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,80,,132,6,1,,,,U,I,N,RA
201600,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,99,,133,8,1,,,,U,I,N,RA
201601,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,76,,133,5,1,,,,U,I,N,RA
201602,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,80,,133,4,1,,,,U,I,N,RA
201603,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,85,,133,5,1,,,,U,I,N,RA
201604,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,85,,133,6,1,,,,U,I,N,RA
201605,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,95,,133,8,1,,,,U,I,N,RA
201606,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,80,,133,4,1,,,,U,I,N,RA
201611,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,91,,133,6,1,,,,U,I,N,RA
201612,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,82,,133,6,1,,,,U,I,N,RA
201613,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,82,,133,5,1,,,,U,I,N,RA
201614,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,91,,133,6,1,,,,U,I,N,RA
201619,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,79,,133,4,1,,,,U,I,N,RA
201621,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,90,,133,6,1,,,,U,I,N,RA
201622,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,81,,133,4,1,,,,U,I,N,RA
201623,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,68,,133,2,1,,,,U,I,N,RA
201624,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,81,,133,5,1,,,,U,I,N,RA
201625,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,74,,133,4,1,,,,U,I,N,RA
201627,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,70,,133,3,1,,,,U,I,N,RA
201628,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,75,,133,4,1,,,,U,I,N,RA
202331,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,71,,133,3,1,,,,U,I,N,RA
202335,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,95,,133,5,1,,,,U,I,N,RA
202336,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,79,,133,5,1,,,,U,I,N,RA
202337,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,67,,133,3,1,,,,U,I,N,RA
202338,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,67,,133,3,1,,,,U,I,N,RA
202339,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,94,,133,8,1,,,,U,I,N,RA
202340,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,70,,133,4,1,,,,U,I,N,RA
202341,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,84,,133,4,1,,,,U,I,N,RA
202343,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,67,,133,3,1,,,,U,I,N,RA
202344,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,75,,133,4,1,,,,U,I,N,RA
202345,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,68,,133,3,1,,,,U,I,N,RA
203022,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,75,,133,4,1,,,,U,I,N,RA
203024,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,103,,133,9,1,,,,U,I,N,RA
203025,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,70,,133,2,1,,,,U,I,N,RA
203026,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,96,,133,6,1,,,,U,I,N,RA
203028,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,76,,133,4,1,,,,U,I,N,RA
203029,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,78,,133,4,1,,,,U,I,N,RA
203030,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,69,,133,2,1,,,,U,I,N,RA
203031,,BAC20171102,02/03/2018,BAC,BPBN2,FMS,76,,133,4,1,,,,U,I,N,RA
203513,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,88,,134,6,1,,,,U,I,N,RA
203514,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,74,,134,4,1,,,,U,I,N,RA
203515,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,67,,134,3,1,,,,U,I,N,RA
203516,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,69,,134,3,1,,,,U,I,N,RA
203517,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,75,,134,3,1,,,,U,I,N,RA
203519,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,74,,134,4,1,,,,U,I,N,RA
203520,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,65,,134,1,1,,,,U,I,N,RA
203521,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,71,,134,3,1,,,,U,I,N,RA
203524,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,65,,134,3,1,,,,U,I,N,RA
203525,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,73,,134,3,1,,,,U,I,N,RA
203526,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,66,,134,2,1,,,,U,I,N,RA
203527,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,69,,134,4,1,,,,U,I,N,RA
203528,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,88,,134,7,1,,,,U,I,N,RA
203529,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,89,,134,7,1,,,,U,I,N,RA
203531,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,64,,134,2,1,,,,U,I,N,RA
203534,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,91,,134,6,1,,,,U,I,N,RA
203535,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,77,,134,4,1,,,,U,I,N,RA
203536,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,76,,134,4,1,,,,U,I,N,RA
203537,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,72,,134,3,1,,,,U,I,N,RA
203543,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,87,,134,6,1,,,,U,I,N,RA
203544,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,76,,134,3,1,,,,U,I,N,RA
203545,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,71,,134,3,1,,,,U,I,N,RA
203549,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,85,,134,4,1,,,,U,I,N,RA
203550,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,73,,134,3,1,,,,U,I,N,RA
203551,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,84,,134,6,1,,,,U,I,N,RA
203552,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,74,,134,4,1,,,,U,I,N,RA
203558,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,66,,134,3,1,,,,U,I,N,RA
203560,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,81,,134,5,1,,,,U,I,N,RA
203561,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,66,,134,3,1,,,,U,I,N,RA
203562,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,73,,134,3,1,,,,U,I,N,RA
203563,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,74,,134,4,1,,,,U,I,N,RA
203564,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,77,,134,4,1,,,,U,I,N,RA
203565,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,84,,134,6,1,,,,U,I,N,RA
203568,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,79,,134,5,1,,,,U,I,N,RA
203569,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,68,,134,3,1,,,,U,I,N,RA
203570,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,78,,134,4,1,,,,U,I,N,RA
203572,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,82,,134,5,1,,,,U,I,N,RA
204928,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,75,,134,6,1,,,,U,I,N,RA
204929,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,79,,134,4,1,,,,U,I,N,RA
204930,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,83,,134,7,1,,,,U,I,N,RA
204932,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,71,,134,4,1,,,,U,I,N,RA
204933,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,70,,134,4,1,,,,U,I,N,RA
204935,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,71,,134,4,1,,,,U,I,N,RA
204936,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,63,,134,3,1,,,,U,I,N,RA
204937,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,97,,134,10,1,,,,U,I,N,RA
204938,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,60,,134,3,1,,,,U,I,N,RA
204939,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,74,,134,5,1,,,,U,I,N,RA
204941,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,67,,134,3,1,,,,U,I,N,RA
205685,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,74,,134,5,1,,,,U,I,N,RA
205687,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,75,,134,3,1,,,,U,I,N,RA
205688,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,94,,134,8,1,,,,U,I,N,RA
205689,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,92,,134,7,1,,,,U,I,N,RA
205692,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,78,,134,4,1,,,,U,I,N,RA
205693,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,82,,134,6,1,,,,U,I,N,RA
205694,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,78,,134,4,1,,,,U,I,N,RA
205695,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,79,,134,3,1,,,,U,I,N,RA
205697,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,70,,134,1,1,,,,U,I,N,RA
205698,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,65,,134,3,1,,,,U,I,N,RA
205728,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,89,,135,6,1,,,,U,I,N,RA
205729,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,95,,135,10,1,,,,U,I,N,RA
205730,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,75,,135,4,1,,,,U,I,N,RA
205731,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,60,,135,2,1,,,,U,I,N,RA
205732,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,74,,135,3,1,,,,U,I,N,RA
205733,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,89,,135,7,1,,,,U,I,N,RA
205734,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,71,,135,3,1,,,,U,I,N,RA
205737,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,78,,135,4,1,,,,U,I,N,RA
205738,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,88,,135,7,1,,,,U,I,N,RA
195142,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,77,,135,5,1,,,,U,I,N,RA
195143,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,90,,135,7,1,,,,U,I,N,RA
195144,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,89,,135,8,1,,,,U,I,N,RA
195145,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,85,,135,6,1,,,,U,I,N,RA
195146,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,69,,135,3,1,,,,U,I,N,RA
195147,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,80,,135,5,1,,,,U,I,N,RA
195148,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,72,,135,3,1,,,,U,I,N,RA
195149,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,86,,135,6,1,,,,U,I,N,RA
195151,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,77,,135,5,1,,,,U,I,N,RA
195153,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,82,,135,6,1,,,,U,I,N,RA
195154,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,72,,135,6,1,,,,U,I,N,RA
195155,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,65,,135,2,1,,,,U,I,N,RA
195158,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,66,,135,3,1,,,,U,I,N,RA
195161,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,49,,135,2,1,,,,U,I,N,RA
207206,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,82,,135,7,1,,,,U,I,N,RA
207207,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,81,,135,5,1,,,,U,I,N,RA
207212,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,70,,135,4,1,,,,U,I,N,RA
207214,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,84,,135,7,1,,,,U,I,N,RA
207215,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,65,,135,4,1,,,,U,I,N,RA
207217,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,81,,135,5,1,,,,U,I,N,RA
207218,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,75,,135,5,1,,,,U,I,N,RA
207219,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,90,,135,6,1,,,,U,I,N,RA
207220,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,140,,135,24,1,,,,U,I,N,RA
207221,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,76,,135,4,1,,,,U,I,N,RA
207223,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,86,,135,6,1,,,,U,I,N,RA
207233,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,81,,135,5,1,,,,U,I,N,RA
207234,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,82,,135,5,1,,,,U,I,N,RA
207235,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,76,,135,4,1,,,,U,I,N,RA
207236,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,78,,135,4,1,,,,U,I,N,RA
207237,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,100,,135,7,1,,,,U,I,N,RA
207239,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,83,,135,4,1,,,,U,I,N,RA
207240,,BAC20171102,02/04/2018,BAC,BPBN2,FMS,70,,135,3,1,,,,U,I,N,RA
206524,,BAC20171102,02/05/2018,BAC,BPBN2,FMS,130,,136,17,1,,,,U,I,N,RA
206525,,BAC20171102,02/05/2018,BAC,BPBN2,FMS,90,,136,6,1,,,,U,I,N,RA
206526,,BAC20171102,02/05/2018,BAC,BPBN2,FMS,72,,136,3,1,,,,U,I,N,RA
206527,,BAC20171102,02/05/2018,BAC,BPBN2,FMS,70,,136,3,1,,,,U,I,N,RA
206528,,BAC20171102,02/05/2018,BAC,BPBN2,FMS,85,,136,4,1,,,,U,I,N,RA
206529,,BAC20171102,02/05/2018,BAC,BPBN2,FMS,65,,136,2,1,,,,U,I,N,RA
206530,,BAC20171102,02/05/2018,BAC,BPBN2,FMS,58,,136,1,1,,,,U,I,N,RA
206531,,BAC20171102,02/05/2018,BAC,BPBN2,FMS,76,,136,4,1,,,,U,I,N,RA
206532,,BAC20171102,02/05/2018,BAC,BPBN2,FMS,69,,136,3,1,,,,U,I,N,RA
204285,,BAC20171102,02/05/2018,BAC,BPBN2,FMS,147,,136,28,1,,,,U,I,N,RA
204286,,BAC20171102,02/05/2018,BAC,BPBN2,FMS,89,,136,7,1,,,,U,I,N,RA
